manufacturer_name,model_name,transmission,color,odometer_value,year_produced,engine_fuel,engine_type,body_type,drivetrain,price_usd,reliability
Volkswagen,Touareg,automatic,grey,237500,2004,diesel,diesel,suv,all,7500,0.56
Volkswagen,Jetta,automatic,brown,80000,2016,gasoline,gasoline,sedan,front,12999,3.63
Volkswagen,Passat,automatic,black,250000,2003,gasoline,gasoline,universal,front,4100,1.99
Volkswagen,LT,mechanical,blue,800000,1992,diesel,diesel,minibus,rear,2500,3.89
Volkswagen,Passat,mechanical,black,501000,1995,diesel,diesel,sedan,front,3500,4.56
Volkswagen,Passat,mechanical,other,390000,2008,diesel,diesel,sedan,front,6599,4.97
Volkswagen,Passat,mechanical,blue,220000,2005,diesel,diesel,sedan,front,5850,0.28
Volkswagen,Passat,mechanical,blue,160000,2010,diesel,diesel,universal,front,7700,4.23
Volkswagen,Passat,mechanical,red,219000,2009,gasoline,gasoline,universal,front,6450,0.13
Volkswagen,Passat,automatic,black,300000,2000,gasoline,gasoline,sedan,front,2500,4.38
Volkswagen,LT,mechanical,blue,750000,1994,diesel,diesel,van,rear,2000,2.21
Volkswagen,Passat,automatic,white,65000,2015,gasoline,gasoline,sedan,front,12900,4.57
Volkswagen,Passat,mechanical,blue,290000,2001,gasoline,gasoline,sedan,front,2000,3.52
Volkswagen,Passat,mechanical,silver,320000,1996,gas,gasoline,universal,front,2200,2.86
Volkswagen,Tiguan,mechanical,black,160000,2011,gasoline,gasoline,hatchback,front,10200,2.33
Volkswagen,Passat,automatic,black,280000,2005,diesel,diesel,universal,front,7500,4.53
Volkswagen,Golf,mechanical,green,250000,1996,gasoline,gasoline,universal,front,2500,2.43
Volkswagen,Passat,mechanical,blue,390000,1991,gasoline,gasoline,universal,front,1000,1.92
Volkswagen,Jetta,mechanical,silver,371000,1985,gasoline,gasoline,sedan,front,948.5,2.10
Volkswagen,T4,mechanical,other,300000,1993,diesel,diesel,minibus,front,4600,2.13
Volkswagen,T4,mechanical,blue,385000,2002,diesel,diesel,minibus,front,7150,1.31
Volkswagen,Passat,mechanical,green,422000,1995,gasoline,gasoline,universal,front,2000,0.49
Volkswagen,Passat,mechanical,silver,200000,1988,gasoline,gasoline,sedan,front,1300,3.57
Volkswagen,Polo,mechanical,red,200000,1981,gasoline,gasoline,hatchback,front,333,1.23
Volkswagen,Golf,mechanical,red,333000,1989,diesel,diesel,hatchback,front,1000,0.38
Volkswagen,Golf,mechanical,silver,999999,1996,diesel,diesel,hatchback,front,2500,1.23
Volkswagen,Polo,mechanical,black,280000,2007,gasoline,gasoline,hatchback,front,3900,4.25
Volkswagen,Golf,mechanical,blue,473000,2000,diesel,diesel,hatchback,front,3200,0.42
Volkswagen,Golf Plus,automatic,grey,302400,2005,diesel,diesel,hatchback,front,6200,2.81
Volkswagen,Passat CC,mechanical,black,210000,2008,diesel,diesel,coupe,front,9700,4.30
Volkswagen,Golf,mechanical,black,216500,2010,diesel,diesel,universal,front,7950,4.97
Volkswagen,Passat,automatic,black,207000,2015,diesel,diesel,universal,front,19950,1.79
Volkswagen,Passat CC,automatic,black,180000,2010,gasoline,gasoline,coupe,front,9900,4.68
Volkswagen,LT,mechanical,white,386000,2002,diesel,diesel,minibus,rear,6500,0.93
Volkswagen,T4,mechanical,green,522000,1991,diesel,diesel,minibus,front,4250,4.60
Volkswagen,Passat,mechanical,black,250000,1997,gasoline,gasoline,universal,front,3500,2.58
Volkswagen,Caddy,mechanical,white,150000,2015,diesel,diesel,minivan,front,16700,1.51
Volkswagen,Polo Sedan,mechanical,black,64500,2016,gasoline,gasoline,sedan,front,9600,1.21
Volkswagen,T3,mechanical,orange,1000000,1988,diesel,diesel,minibus,rear,2100,3.00
Volkswagen,Golf,mechanical,blue,160424,1990,gasoline,gasoline,hatchback,front,1850,4.72
Volkswagen,Touran,mechanical,green,385000,2005,diesel,diesel,minivan,front,6200,3.14
Volkswagen,Jetta,mechanical,red,387000,1986,gasoline,gasoline,sedan,front,750,1.87
Volkswagen,Corrado,mechanical,black,192500,1990,gasoline,gasoline,coupe,front,4500,4.05
Volkswagen,Touareg,automatic,green,440000,2005,diesel,diesel,suv,all,10500,1.14
Volkswagen,Golf,automatic,red,300000,1993,gasoline,gasoline,hatchback,front,2200,0.06
Volkswagen,T5,mechanical,other,240000,2004,diesel,diesel,minibus,front,10000,4.95
Volkswagen,Golf,mechanical,blue,280000,1998,gasoline,gasoline,hatchback,front,3500,2.02
Volkswagen,Golf,mechanical,violet,143000,1996,gasoline,gasoline,hatchback,front,2850,3.48
Volkswagen,Golf,mechanical,blue,141000,1996,gasoline,gasoline,hatchback,front,2850,4.35
Volkswagen,T4 Caravelle,mechanical,white,380000,1994,diesel,diesel,minibus,front,5222,2.16
Volkswagen,T4 Caravelle,mechanical,white,366000,1994,diesel,diesel,minibus,front,5250,4.29
Volkswagen,LT,mechanical,blue,345000,1990,diesel,diesel,van,rear,6350,0.54
Volkswagen,Passat,mechanical,green,310000,2000,gasoline,gasoline,sedan,front,2700,1.08
Volkswagen,Passat,mechanical,white,371387,1992,gasoline,gasoline,universal,front,968.89,1.68
Volkswagen,Passat,automatic,black,260000,2007,gasoline,gasoline,sedan,front,5500,2.47
Volkswagen,Bora,mechanical,silver,445000,2001,diesel,diesel,universal,front,5500,4.03
Volkswagen,LT,mechanical,white,461000,2001,diesel,diesel,minibus,rear,6900,4.92
Volkswagen,Passat,mechanical,black,312000,2005,diesel,diesel,sedan,front,6400,3.01
Volkswagen,Passat,mechanical,blue,350000,1986,diesel,diesel,universal,front,450,3.11
Volkswagen,Jetta,automatic,grey,80000,2014,hybrid-petrol,gasoline,sedan,front,14000,0.89
Volkswagen,T4 Caravelle,mechanical,white,400000,1993,diesel,diesel,minibus,front,4700,4.26
Volkswagen,Tiguan,automatic,black,45000,2016,gasoline,gasoline,suv,front,14300,0.10
Volkswagen,Passat,mechanical,blue,240000,1996,gas,gasoline,universal,front,3000,0.47
Volkswagen,Golf,mechanical,green,273800,1994,gasoline,gasoline,hatchback,front,1700,3.29
Volkswagen,Golf,mechanical,blue,205000,2010,diesel,diesel,universal,front,8200.23,2.82
Volkswagen,Passat,automatic,silver,168000,2011,gasoline,gasoline,sedan,front,10200,1.42
Volkswagen,T5 Multivan,automatic,black,130000,2014,diesel,diesel,minibus,all,36850,2.87
Volkswagen,T5 Multivan,automatic,brown,177000,2015,diesel,diesel,minibus,front,35850,2.95
Volkswagen,Passat,mechanical,black,162000,2015,diesel,diesel,universal,front,15950,2.58
Volkswagen,Polo Sedan,automatic,blue,115000,2015,gasoline,gasoline,sedan,front,9250,0.35
Volkswagen,Sharan,mechanical,green,439000,1996,diesel,diesel,minivan,front,3500,1.38
Volkswagen,Passat,mechanical,red,200000,1989,gasoline,gasoline,sedan,front,1250,1.42
Volkswagen,T3 Caravelle,mechanical,other,300000,1986,gasoline,gasoline,minivan,rear,1100,4.87
Volkswagen,Golf,mechanical,blue,73000,1993,gasoline,gasoline,hatchback,front,1500,3.25
Volkswagen,Passat,automatic,black,300000,2002,gasoline,gasoline,sedan,front,3500,0.25
Volkswagen,Passat,mechanical,black,50000,1988,gasoline,gasoline,sedan,front,550,3.30
Volkswagen,Polo Sedan,mechanical,brown,20000,2019,gasoline,gasoline,sedan,front,10700,2.25
Volkswagen,Passat,mechanical,red,358000,1988,gas,gasoline,universal,front,850,0.01
Volkswagen,T4,mechanical,black,500000,2001,diesel,diesel,minibus,front,9999,1.34
Volkswagen,T4 Caravelle,mechanical,silver,500000,2000,diesel,diesel,minibus,front,7200,1.96
Volkswagen,Passat,mechanical,grey,185200,2010,diesel,diesel,universal,front,9250,1.40
Volkswagen,Polo Sedan,mechanical,grey,102000,2013,gasoline,gasoline,sedan,front,6800,2.09
Volkswagen,Sharan,mechanical,blue,380000,2002,diesel,diesel,minivan,front,6000,4.46
Volkswagen,Passat,mechanical,black,286000,2008,diesel,diesel,universal,front,8300,2.74
Volkswagen,T4 Caravelle,mechanical,white,227000,1997,diesel,diesel,minibus,front,5999,4.16
Volkswagen,Passat CC,automatic,white,155000,2012,gasoline,gasoline,sedan,front,11500,3.71
Volkswagen,Passat,mechanical,blue,319000,1992,gasoline,gasoline,universal,front,1700,4.08
Volkswagen,Sharan,automatic,silver,371000,2001,diesel,diesel,minivan,front,6300,3.35
Volkswagen,Passat,mechanical,silver,330000,1988,gasoline,gasoline,universal,front,650,0.22
Volkswagen,Golf,mechanical,blue,385120,2001,gasoline,gasoline,hatchback,front,4000,0.53
Volkswagen,Passat,mechanical,black,256675,1980,gasoline,gasoline,sedan,front,1000,3.61
Volkswagen,Golf,mechanical,blue,350000,2000,diesel,diesel,universal,front,4400,0.71
Volkswagen,Passat,mechanical,green,300000,1996,diesel,diesel,sedan,front,3100,3.62
Volkswagen,Jetta,automatic,black,192000,2010,diesel,diesel,sedan,front,7650,3.89
Volkswagen,Sharan,mechanical,black,389000,1998,diesel,diesel,minivan,front,4300,3.58
Volkswagen,Polo,mechanical,silver,270,1997,gasoline,gasoline,hatchback,front,1900,0.96
Volkswagen,Polo,mechanical,grey,140000,1997,gasoline,gasoline,sedan,front,2845.49,0.30
Volkswagen,Golf,mechanical,red,356632,1990,gasoline,gasoline,hatchback,front,1300,1.99
Volkswagen,Passat,mechanical,blue,305000,1989,gasoline,gasoline,sedan,front,1350,3.28
Volkswagen,LT,mechanical,red,600000,1998,diesel,diesel,minibus,rear,6500,3.67
Volkswagen,Golf Plus,mechanical,red,176000,2007,gasoline,gasoline,hatchback,front,7300,4.27
Volkswagen,LT,mechanical,grey,356000,1991,diesel,diesel,van,rear,900,3.16
Volkswagen,Golf,mechanical,red,250000,1992,diesel,diesel,hatchback,front,700,0.80
Volkswagen,Passat,mechanical,black,317000,2007,diesel,diesel,universal,front,7100,2.56
Volkswagen,Passat,mechanical,black,430000,1989,gasoline,gasoline,universal,front,1500,2.12
Volkswagen,Passat,automatic,blue,165000,2011,gasoline,gasoline,universal,front,9350,3.82
Volkswagen,Passat,mechanical,silver,325000,2001,diesel,diesel,universal,front,5000,3.11
Volkswagen,Passat,mechanical,grey,430000,1988,gasoline,gasoline,sedan,front,1450,3.40
Volkswagen,Passat,mechanical,white,1000000,1995,diesel,diesel,sedan,front,2000,4.17
Volkswagen,T4,mechanical,white,450000,1996,diesel,diesel,minibus,front,5000,1.41
Volkswagen,Golf,mechanical,grey,25000,1989,diesel,diesel,hatchback,front,750,3.45
Volkswagen,Passat CC,automatic,black,159000,2012,gasoline,gasoline,sedan,front,10490,3.37
Volkswagen,Golf,mechanical,blue,404000,1998,diesel,diesel,universal,front,2690,0.38
Volkswagen,Golf,automatic,black,97000,2011,gasoline,gasoline,hatchback,front,8300,3.95
Volkswagen,T4,mechanical,white,500000,1999,diesel,diesel,minibus,front,5000,0.53
Volkswagen,Touran,mechanical,silver,250000,2005,diesel,diesel,minivan,front,5600,4.23
Volkswagen,Beetle,mechanical,silver,49800,2012,gasoline,gasoline,hatchback,front,11000,1.78
Volkswagen,T4,mechanical,white,222222,1998,diesel,diesel,minibus,front,6800,1.61
Volkswagen,T2,mechanical,blue,1000,1979,gasoline,gasoline,pickup,rear,5000,2.81
Volkswagen,Jetta,automatic,blue,215000,2005,gasoline,gasoline,sedan,front,4850,0.92
Volkswagen,Golf Plus,mechanical,black,194000,2007,gasoline,gasoline,hatchback,front,6750,3.46
Volkswagen,Fox,mechanical,red,155000,2010,gasoline,gasoline,hatchback,front,5000,0.01
Volkswagen,Jetta,automatic,other,100000,2013,gasoline,gasoline,sedan,front,9300,0.99
Volkswagen,Passat,mechanical,blue,312000,1997,gasoline,gasoline,universal,front,3300,3.40
Volkswagen,Sharan,mechanical,silver,230000,2000,gasoline,gasoline,minivan,front,4000,3.61
Volkswagen,Passat,mechanical,white,300000,1992,gasoline,gasoline,sedan,front,1150,4.37
Volkswagen,Passat,mechanical,silver,170000,2012,gasoline,gasoline,sedan,front,10900,3.75
Volkswagen,T4,mechanical,brown,400000,1996,diesel,diesel,minibus,front,6000,1.34
Volkswagen,Passat,mechanical,blue,111111,1993,diesel,diesel,universal,front,1300,2.55
Volkswagen,Passat,mechanical,silver,400000,1992,gasoline,gasoline,sedan,front,1000,0.12
Volkswagen,Golf,mechanical,violet,298000,1993,gasoline,gasoline,hatchback,front,1100,0.73
Volkswagen,Passat CC,mechanical,white,98000,2012,gasoline,gasoline,liftback,front,12500,1.51
Volkswagen,Passat,mechanical,white,400000,1986,diesel,diesel,universal,front,585.22,3.86
Volkswagen,Passat,mechanical,black,507000,1991,gasoline,gasoline,sedan,front,1500,3.33
Volkswagen,Passat,automatic,grey,220000,2008,gasoline,gasoline,sedan,front,6500,0.67
Volkswagen,Tiguan,automatic,silver,55000,2017,diesel,diesel,suv,all,25500,1.68
Volkswagen,Sharan,mechanical,silver,309000,2005,diesel,diesel,minivan,front,8350,0.05
Volkswagen,T3,mechanical,green,670000,1985,diesel,diesel,minibus,rear,1100,3.97
Volkswagen,T5 Caravelle,mechanical,white,275000,2010,diesel,diesel,minibus,front,15800,1.18
Volkswagen,Jetta,mechanical,red,250000,1991,diesel,diesel,sedan,front,1150,0.03
Volkswagen,Golf,mechanical,black,170000,2008,gasoline,gasoline,hatchback,front,6200,2.07
Volkswagen,Jetta,mechanical,red,194000,1987,gasoline,gasoline,sedan,front,650,0.03
Volkswagen,Passat,mechanical,white,350000,1998,diesel,diesel,universal,front,3499,0.33
Volkswagen,Golf,automatic,blue,249000,2002,gasoline,gasoline,hatchback,front,4200,0.52
Volkswagen,T4,mechanical,red,460000,1991,diesel,diesel,minibus,front,4300,4.45
Volkswagen,T4,mechanical,white,550000,1995,diesel,diesel,minibus,front,2500,2.47
Volkswagen,Scirocco,mechanical,orange,100000,1984,gasoline,gasoline,hatchback,front,4200,4.81
Volkswagen,Golf,mechanical,red,300000,1988,gasoline,gasoline,hatchback,front,800,3.47
Volkswagen,Passat,mechanical,black,286000,2008,diesel,diesel,sedan,front,9300,4.73
Volkswagen,Tiguan,mechanical,silver,43000,2016,gasoline,gasoline,suv,front,17300,0.91
Volkswagen,Golf,mechanical,white,99999,1990,diesel,diesel,hatchback,front,400,2.68
Volkswagen,Polo Sedan,automatic,white,133000,2014,gasoline,gasoline,sedan,front,8600,1.39
Volkswagen,Passat,automatic,black,93000,2011,gasoline,gasoline,sedan,front,9500,0.61
Volkswagen,Golf,mechanical,silver,245000,2008,gasoline,gasoline,hatchback,front,5500,4.02
Volkswagen,Touran,mechanical,silver,272000,2008,diesel,diesel,minivan,front,8350,4.87
Volkswagen,Jetta,mechanical,red,274000,1989,gasoline,gasoline,coupe,front,800,0.76
Volkswagen,Passat,mechanical,green,400000,1998,gasoline,gasoline,universal,front,3500,3.31
Volkswagen,Golf,mechanical,white,250000,1997,gasoline,gasoline,hatchback,front,1200,3.62
Volkswagen,Tiguan,automatic,brown,188140,2013,gasoline,gasoline,suv,all,14500,0.06
Volkswagen,T4,mechanical,white,408000,1998,diesel,diesel,minibus,front,7550,2.24
Volkswagen,Golf,mechanical,white,220000,1998,gasoline,gasoline,hatchback,front,3700,1.80
Volkswagen,Passat,automatic,other,160000,2007,gasoline,gasoline,sedan,front,7800,2.67
Volkswagen,Passat,mechanical,blue,266000,2005,diesel,diesel,sedan,front,7300,3.36
Volkswagen,Passat,mechanical,white,200000,1994,diesel,diesel,universal,front,2700,1.46
Volkswagen,Jetta,mechanical,blue,300000,1992,gasoline,gasoline,hatchback,front,1400,3.21
Volkswagen,Sharan,mechanical,red,380000,2001,diesel,diesel,minivan,front,6300,4.37
Volkswagen,T5 Caravelle,mechanical,other,472000,2005,diesel,diesel,minibus,front,12950,0.76
Volkswagen,Beetle,mechanical,silver,190000,2004,gasoline,gasoline,cabriolet,front,6200,1.63
Volkswagen,Passat,mechanical,white,306000,1989,gas,gasoline,universal,front,1200,3.75
Volkswagen,Touareg,automatic,black,220000,2011,diesel,diesel,suv,all,19900,4.76
Volkswagen,Golf,mechanical,yellow,350000,1996,diesel,diesel,hatchback,front,2700,2.44
Volkswagen,Polo,automatic,brown,103000,2017,gasoline,gasoline,sedan,front,10500,2.24
Volkswagen,Golf,mechanical,white,111111,1998,diesel,diesel,universal,front,3000,1.12
Volkswagen,Golf,mechanical,blue,297000,1995,gasoline,gasoline,hatchback,front,1600,1.03
Volkswagen,Golf,mechanical,violet,288000,1996,gasoline,gasoline,hatchback,front,1850,2.87
Volkswagen,Passat,mechanical,red,310000,1993,gasoline,gasoline,sedan,front,1800,4.13
Volkswagen,Passat CC,automatic,white,153000,2012,gasoline,gasoline,sedan,front,11400,3.31
Volkswagen,T4,mechanical,green,50000,2003,diesel,diesel,minibus,front,9500,3.84
Volkswagen,Passat,automatic,other,300000,2006,diesel,diesel,universal,front,7300,0.78
Volkswagen,Sharan,mechanical,white,345000,2000,gasoline,gasoline,minivan,front,5000,0.14
Volkswagen,T4 Multivan,automatic,white,400000,2003,gas,gasoline,minibus,front,11500,4.92
Volkswagen,Passat,mechanical,grey,270000,1989,gas,gasoline,universal,front,1350,1.15
Volkswagen,Touran,mechanical,silver,255000,2004,diesel,diesel,minivan,front,4800,4.86
Volkswagen,Passat,mechanical,blue,130000,1994,diesel,diesel,sedan,front,2700,4.00
Volkswagen,Passat,mechanical,other,360000,2006,diesel,diesel,universal,front,7300,0.96
Volkswagen,Jetta,automatic,black,110000,2009,gasoline,gasoline,sedan,front,7000,1.07
Volkswagen,Sharan,mechanical,grey,177000,2012,diesel,diesel,minivan,front,17800,0.50
Volkswagen,Passat,mechanical,red,260000,1988,gasoline,gasoline,sedan,front,1650,1.38
Volkswagen,Polo,mechanical,black,500000,2000,diesel,diesel,universal,front,1000,1.56
Volkswagen,Passat,mechanical,green,253000,1995,gasoline,gasoline,sedan,front,2650,4.65
Volkswagen,Jetta,mechanical,black,400000,1987,gasoline,gasoline,sedan,front,2200,4.00
Volkswagen,Passat,mechanical,black,345000,1993,diesel,diesel,sedan,front,1500,3.51
Volkswagen,Passat,mechanical,silver,345000,2005,diesel,diesel,universal,front,6000,3.12
Volkswagen,Caddy,mechanical,white,74000,1998,gasoline,gasoline,universal,front,1100,2.66
Volkswagen,Golf,mechanical,white,298000,1988,gasoline,gasoline,hatchback,front,700,3.81
Volkswagen,Passat,mechanical,blue,300000,1993,gasoline,gasoline,sedan,front,1200,2.66
Volkswagen,Passat,mechanical,red,350000,1994,diesel,diesel,universal,front,1450,3.34
Volkswagen,Passat,mechanical,black,358760,1996,diesel,diesel,universal,front,3600,2.59
Volkswagen,Passat,mechanical,green,395000,1991,gasoline,gasoline,universal,front,700,4.17
Volkswagen,Passat,mechanical,grey,75000,2010,gasoline,gasoline,universal,front,10500,4.12
Volkswagen,Touran,automatic,black,190000,2010,gas,gasoline,minivan,front,9100,4.95
Volkswagen,Jetta,automatic,brown,157000,2012,gasoline,gasoline,sedan,front,10100,4.65
Volkswagen,Passat,mechanical,brown,245000,2011,diesel,diesel,universal,front,10500,4.63
Volkswagen,Passat,automatic,white,308000,2002,diesel,diesel,universal,front,4680,3.83
Volkswagen,Golf,mechanical,brown,300000,1988,gasoline,gasoline,hatchback,front,600,3.90
Volkswagen,Golf,mechanical,black,273588,2001,gasoline,gasoline,cabriolet,front,4000,0.24
Volkswagen,T5,mechanical,black,230000,2006,diesel,diesel,minibus,front,15500,3.66
Volkswagen,Golf,mechanical,red,300578,1998,gasoline,gasoline,hatchback,front,3150,0.39
Volkswagen,Golf,automatic,black,117000,2010,gasoline,gasoline,hatchback,front,6700,4.14
Volkswagen,Passat,automatic,black,322000,2006,gasoline,gasoline,sedan,front,5350,1.67
Volkswagen,Touran,mechanical,silver,231000,2007,diesel,diesel,minivan,front,8300,1.80
Volkswagen,Jetta,mechanical,white,82012,2015,gasoline,gasoline,sedan,front,11250,3.85
Volkswagen,Passat,mechanical,silver,500000,1992,gasoline,gasoline,universal,front,1000,2.99
Volkswagen,Passat CC,automatic,white,111000,2011,gasoline,gasoline,sedan,front,10699,2.70
Volkswagen,Golf,mechanical,black,133000,2009,gasoline,gasoline,universal,front,6800,0.73
Volkswagen,Passat,mechanical,silver,190000,2001,gasoline,gasoline,sedan,front,4600,2.95
Volkswagen,Passat,mechanical,silver,209000,2002,diesel,diesel,sedan,front,5300,0.36
Volkswagen,Golf Plus,mechanical,silver,257000,2007,diesel,diesel,hatchback,front,7100,2.22
Volkswagen,Golf,mechanical,white,222000,1990,gasoline,gasoline,hatchback,front,1700,1.04
